Index,Snore_Data,RED,IR
8237,4332,23298,27813
8238,3315,23298,27822
8239,4511,23303,27826
8240,3600,23306,27834
8241,712,23307,27838
8242,5048,23311,27841
8243,223,23312,27845
8244,235,23310,27840
8245,-202,23310,27845
8246,-726,23314,27852
8247,153,23314,27856
8248,-3233,23314,27868
8249,622,23319,27873
8250,-1695,23326,27879
8251,-3336,23320,27879
8252,-2066,23324,27880
8253,-1591,23313,27850
8254,-1640,23301,27817
8255,-853,23289,27789
8256,-4391,23267,27745
8257,-81,23260,27713
8258,-5232,23248,27685
8259,-3271,23241,27658
8260,-1244,23230,27638
8261,-4746,23229,27619
8262,-668,23226,27616
8263,-1741,23225,27617
8264,-7073,23221,27617
8265,-6619,23229,27615
8266,-8577,23227,27622
8267,-6721,23226,27624
8268,-9855,23236,27637
8269,-6557,23230,27634
8270,-10325,23235,27641
8271,-7270,23241,27647
8272,-5057,23237,27646
8273,-8769,23240,27648
8274,-6133,23239,27651
8275,-3222,23237,27654
8276,-3608,23241,27663
8277,-2363,23245,27668
8278,-1783,23247,27675
8279,-2834,23252,27685
8280,263,23254,27690
8281,-2722,23248,27699
8282,-2255,23256,27698
8283,-2760,23255,27692
8284,-3995,23260,27699
8285,-1432,23247,27693
8286,-768,23251,27697
8287,-2002,23251,27681
8288,-2114,23254,27691
8289,-1715,23252,27683
8290,-326,23249,27684
8291,903,23253,27686
8292,-5382,23252,27683
8293,2293,23253,27686
8294,-1578,23256,27695
8295,-3746,23257,27687
8296,4661,23256,27696
8297,-905,23258,27703
8298,-1821,23258,27712
8299,777,23268,27719
8300,-4302,23260,27715
8301,-2476,23265,27731
8302,-1569,23274,27739
8303,-3080,23278,27736
8304,-269,23272,27748
8305,-1352,23278,27754
8306,-2235,23287,27760
8307,501,23286,27761
8308,113,23281,27772
8309,30,23290,27780
8310,2689,23291,27780
8311,2265,23289,27788
8312,-759,23296,27788
8313,-1727,23299,27793
8314,-1951,23294,27799
8315,-3495,23301,27805
8316,-7083,23305,27809
8317,-5053,23306,27809
8318,-5093,23298,27813
8319,-5517,23303,27816
8320,-5613,23310,27822
8321,-3447,23303,27823
8322,-4859,23304,27833
8323,-6658,23308,27832
8324,-8560,23307,27833
8325,-10474,23313,27846
8326,-6805,23315,27847
8327,-7771,23318,27851
8328,-9666,23324,27856
8329,-7622,23325,27863
8330,-9578,23323,27870
8331,-10604,23325,27872
8332,-9187,23328,27871
8333,-11781,23314,27858
8334,-6776,23306,27830
8335,-9192,23298,27796
8336,-10842,23281,27764
8337,-8336,23267,27732
8338,-11599,23260,27708
8339,-11088,23256,27684
8340,-9392,23241,27656
8341,-10113,23240,27651
8342,-8525,23238,27642
8343,-9839,23238,27643
8344,-8587,23235,27641
8345,-4649,23240,27650
8346,-6201,23250,27650
8347,-6130,23243,27659
8348,-3500,23246,27675
8349,-6274,23253,27675
8350,-4120,23258,27680
8351,-3325,23253,27687
8352,-3284,23255,27690
8353,-5336,23265,27696
8354,-6871,23262,27704
8355,-6760,23268,27706
8356,-5531,23268,27709
8357,-5167,23267,27722
8358,-5368,23272,27734
8359,-5224,23276,27738
8360,-4170,23275,27743
8361,-6225,23277,27745
8362,-5016,23278,27751
8363,-2980,23277,27753
8364,-5055,23276,27740
8365,-2186,23272,27734
8366,-1533,23272,27733
8367,-2376,23267,27729
8368,-2983,23271,27728
8369,-1909,23268,27726
8370,327,23271,27733
8371,-2011,23268,27729
8372,-1696,23272,27731
8373,-25,23269,27737
8374,-3151,23273,27740
8375,3056,23280,27741
8376,7660,23284,27750
8377,8412,23276,27748
8378,3426,23284,27762
8379,511,23286,27766
8380,3108,23293,27772
8381,-1928,23290,27778
8382,3742,23297,27788
8383,5201,23296,27788
8384,-1824,23302,27793
8385,1636,23303,27799
8386,1225,23307,27805
8387,-2609,23305,27812
8388,23,23308,27815
8389,108,23307,27827
8390,-453,23314,27830
8391,1104,23313,27838
8392,321,23314,27843
8393,2641,23313,27847
8394,2804,23319,27853
8395,2441,23317,27852
8396,6110,23322,27862
8397,17,23325,27863
8398,6165,23323,27860
8399,647,23324,27867
8400,1187,23326,27874
8401,3438,23328,27875
8402,128,23331,27881
8403,1615,23334,27887
8404,-2401,23329,27890
8405,-38,23338,27896
8406,130,23337,27901
8407,-2307,23342,27906
8408,-2818,23343,27912
8409,1467,23350,27917
8410,3428,23348,27914
8411,386,23346,27913
8412,3071,23336,27895
8413,960,23327,27868
8414,3311,23313,27822
8415,6030,23304,27792
8416,-569,23289,27758
8417,4581,23274,27733
8418,3475,23266,27710
8419,724,23257,27693
8420,4153,23254,27682
8421,-2297,23253,27674
8422,5062,23249,27664
8423,2344,23248,27673
8424,-2252,23255,27677
8425,4691,23260,27692
8426,-1422,23265,27689
8427,2832,23263,27698
8428,2249,23268,27706
8429,752,23266,27709
8430,3703,23271,27721
8431,5225,23269,27717
8432,-135,23272,27720
8433,4978,23269,27722
8434,-565,23275,27729
8435,109,23275,27737
8436,3234,23280,27740
8437,-2001,23282,27752
8438,5888,23282,27750
8439,2843,23288,27768
8440,2578,23284,27766
8441,6212,23291,27772
8442,809,23284,27767
8443,3771,23285,27763
8444,5226,23286,27761
8445,2539,23283,27757
8446,4853,23283,27758
8447,747,23280,27751
8448,5393,23279,27741
8449,6287,23284,27749
8450,2471,23281,27744
8451,4316,23279,27750
8452,6753,23288,27750
8453,572,23284,27751
8454,8675,23286,27763
8455,2281,23289,27762
8456,-311,23289,27771
8457,-4136,23293,27779
8458,-1634,23297,27783
8459,-2723,23294,27789
8460,-2469,23298,27802
8461,5698,23299,27804
8462,13807,23307,27813
8463,2877,23309,27815
8464,6494,23303,27819
8465,9432,23313,27833
8466,4158,23311,27835
8467,9913,23313,27840
8468,7688,23317,27846
8469,9938,23321,27855
8470,7038,23321,27856
8471,6490,23324,27863
8472,7953,23326,27865
8473,3668,23329,27865
8474,4951,23323,27869
8475,7229,23331,27876
8476,5856,23332,27875
8477,7092,23331,27876
8478,2540,23331,27882
8479,2151,23336,27889
8480,2745,23337,27890
8481,3353,23336,27894
8482,553,23335,27898
8483,3031,23340,27903
8484,-1026,23343,27907
8485,1780,23347,27914
8486,579,23345,27919
8487,-3431,23350,27926
8488,3694,23354,27935
8489,-5209,23353,27937
8490,-2603,23351,27933
8491,443,23348,27918
8492,-6985,23335,27891
8493,-3197,23325,27856
8494,-1364,23310,27814
8495,-3802,23288,27788
8496,-5295,23282,27757
8497,-900,23274,27731
8498,-4806,23266,27707
8499,-2743,23258,27695
8500,-2273,23255,27683
8501,-6038,23251,27687
8502,-1453,23254,27686
8503,-6989,23257,27687
8504,7550,23259,27694
8505,7693,23264,27705
8506,6443,23266,27712
8507,8264,23271,27716
8508,5574,23272,27724
8509,5360,23272,27727
8510,6447,23273,27729
8511,4788,23276,27732
8512,4566,23279,27736
8513,10040,23276,27733
8514,8427,23275,27737
8515,3944,23275,27744
8516,10635,23282,27751
8517,8047,23287,27758
8518,5209,23287,27761
8519,16019,23292,27768
8520,6625,23293,27772
8521,4936,23288,27773
8522,9046,23289,27774
8523,3869,23286,27768
8524,6330,23284,27766
8525,7230,23288,27765
8526,3488,23286,27763
8527,6392,23285,27759
8528,5648,23284,27760
8529,2917,23276,27752
8530,4437,23283,27758
8531,7760,23283,27765
8532,5533,23287,27768
8533,6632,23288,27768
8534,5669,23287,27776
8535,6108,23290,27777
8536,4881,23293,27788
8537,1556,23299,27789
8538,3344,23293,27799
8539,2281,23304,27808
8540,-982,23305,27810
8541,-97,23308,27814
8542,585,23310,27819
8543,-142,23314,27825
8544,298,23316,27836
8545,350,23318,27843
8546,993,23319,27839
8547,-2031,23320,27846
8548,-318,23322,27854
8549,-344,23322,27864
8550,-1519,23331,27869
8551,-754,23326,27871
8552,-4830,23326,27881
8553,-3183,23333,27877
8554,-5352,23329,27882
8555,-3009,23332,27884
8556,-1196,23334,27886
8557,-1001,23336,27891
8558,-2385,23343,27892
8559,-451,23336,27895
8560,-1465,23336,27904
8561,-2411,23341,27901
8562,-3374,23337,27907
8563,-1603,23340,27915
8564,-2534,23349,27915
8565,-7849,23353,27923
8566,-2501,23346,27930
8567,-7668,23346,27931
8568,-7682,23351,27939
8569,-8284,23360,27947
8570,-6666,23358,27948
8571,-8363,23359,27954
8572,-6582,23361,27955
8573,-6936,23363,27967
8574,-8253,23368,27966
8575,-5534,23355,27948
8576,-6795,23352,27922
8577,-3789,23332,27882
8578,-9049,23315,27845
8579,-1825,23302,27808
8580,-6016,23291,27779
8581,-9738,23281,27755
8582,-3121,23274,27730
8583,-8740,23274,27710
8584,-7605,23265,27703
8585,-5357,23265,27700
8586,-8821,23262,27703
8587,-5794,23267,27703
8588,-3566,23271,27715
8589,-6950,23274,27721
8590,-2228,23273,27725
8591,-4479,23278,27733
8592,-4126,23280,27740
8593,-1500,23283,27743
8594,-2013,23284,27750
8595,-7744,23282,27751
8596,-4613,23284,27754
8597,-7457,23282,27750
8598,-9347,23287,27761
8599,-6385,23290,27764
8600,2991,23286,27772
8601,6268,23293,27779
8602,3518,23298,27786
8603,1933,23297,27787
8604,6502,23296,27793
8605,4464,23301,27791
8606,5728,23296,27792
8607,6353,23295,27788
8608,3517,23294,27781
8609,5070,23295,27775
8610,6492,23291,27774
8611,1670,23290,27768
8612,3481,23288,27768
8613,1412,23289,27769
8614,-319,23290,27773
8615,2221,23293,27772
8616,-962,23293,27777
8617,521,23296,27777
8618,-890,23299,27781
8619,-542,23295,27785
8620,-1784,23296,27788
8621,-1843,23298,27797
8622,-3495,23302,27810
8623,-982,23307,27809
8624,-3470,23314,27814
8625,-3303,23308,27824
8626,-3692,23316,27833
8627,-2740,23320,27837
8628,-4087,23325,27841
8629,-6234,23323,27849
8630,-4579,23321,27855
8631,-4589,23324,27858
8632,-4200,23327,27866
8633,-4157,23332,27873
8634,-4457,23334,27883
8635,-4502,23333,27885
8636,-3549,23334,27889
8637,-2613,23334,27890
8638,119,23334,27895
8639,-4005,23337,27901
8640,884,23343,27904
8641,-2020,23340,27901
8642,-1988,23344,27907
8643,-53,23340,27910
8644,-2405,23343,27913
8645,-4391,23346,27919
8646,-501,23347,27923
8647,-5242,23346,27926
8648,-6634,23350,27925
8649,-2577,23352,27931
8650,-4690,23351,27932
8651,-5267,23355,27941
8652,-3393,23355,27944
8653,-3269,23358,27946
8654,-2189,23362,27953
8655,-2904,23357,27960
8656,-3624,23367,27966
8657,-1122,23368,27971
8658,-2983,23370,27971
8659,-421,23363,27972
8660,-1171,23362,27959
8661,-297,23352,27933
8662,-904,23335,27895
8663,784,23320,27860
8664,3202,23308,27818
8665,1218,23302,27786
8666,684,23289,27762
8667,-594,23280,27741
8668,921,23279,27721
8669,51,23270,27710
8670,-401,23266,27708
8671,2502,23262,27708
8672,92,23270,27711
8673,337,23267,27721
8674,-60,23271,27722
8675,2129,23280,27726
8676,1042,23282,27736
8677,1704,23278,27748
8678,3142,23285,27753
8679,2638,23283,27752
8680,2301,23285,27758
8681,2881,23285,27759
8682,3467,23280,27763
8683,2812,23284,27767
8684,4119,23291,27772
8685,2448,23292,27778
8686,1340,23289,27787
8687,2712,23297,27787
8688,1614,23295,27798
8689,2219,23298,27799
8690,2943,23297,27796
8691,1004,23302,27794
8692,1867,23296,27795
8693,539,23296,27788
8694,2142,23296,27780
8695,922,23296,27777
8696,803,23292,27778
8697,741,23291,27775
8698,3268,23292,27774
8699,1546,23290,27772
8700,708,23287,27773
8701,2607,23294,27773
8702,1148,23295,27780
8703,2634,23295,27787
8704,539,23297,27792
8705,1798,23299,27791
8706,2510,23297,27805
8707,551,23299,27806
8708,1323,23305,27818
8709,612,23304,27815
8710,-2197,23307,27831
8711,-149,23316,27830
8712,-1345,23310,27835
8713,-2891,23316,27847
8714,-1133,23316,27844
8715,-1760,23320,27855
8716,-1957,23320,27861
8717,-815,23328,27865
8718,-1166,23329,27869
8719,-379,23330,27875
8720,-1144,23336,27879
8721,-578,23333,27886
8722,-1700,23331,27889
8723,-1465,23339,27890
8724,-924,23338,27899
8725,-1427,23342,27901
8726,-3467,23342,27899
8727,-1522,23345,27910
8728,-1339,23347,27912
8729,-2417,23344,27914
8730,-1126,23348,27915
8731,-2784,23345,27923
8732,-4153,23353,27922
8733,-2833,23346,27925
8734,-3332,23350,27934
8735,-2453,23360,27937
8736,-4082,23354,27939
8737,-3999,23353,27946
8738,-3542,23356,27947
8739,-2178,23360,27956
8740,-3591,23365,27964
8741,-3942,23366,27965
8742,-4707,23365,27975
8743,-5221,23375,27982
8744,2192,23375,27984
8745,2229,23369,27990
8746,3371,23375,27982
8747,994,23360,27965
8748,2654,23352,27930
8749,2570,23331,27894
8750,611,23319,27856
8751,2659,23305,27813
8752,1006,23292,27782
8753,-166,23285,27755
8754,231,23275,27731
8755,93,23271,27718
8756,1681,23268,27710
8757,2178,23266,27705
8758,1527,23266,27704
8759,2653,23268,27711
8760,-806,23270,27718
8761,717,23279,27725
8762,124,23278,27737
8763,-331,23283,27745
8764,1236,23287,27743
8765,1344,23284,27753
8766,1515,23287,27754
8767,2766,23288,27757
8768,2806,23290,27762
8769,4346,23292,27769
8770,4740,23290,27771
8771,2753,23290,27776
8772,4466,23294,27785
8773,1207,23303,27792
8774,2683,23297,27796
8775,3128,23305,27801
8776,3144,23306,27805
8777,2258,23300,27805
8778,1911,23300,27799
8779,2063,23301,27787
8780,3106,23301,27791
8781,1161,23294,27786
8782,2495,23296,27780
8783,1789,23293,27774
8784,-893,23294,27774
8785,-359,23286,27775
8786,-555,23293,27776
8787,-1663,23294,27780
8788,-1464,23293,27784
8789,-2361,23296,27783
8790,-1666,23301,27787
8791,357,23300,27799
8792,5216,23304,27802
8793,6161,23299,27804
8794,5847,23309,27816
8795,5712,23312,27819
8796,5391,23315,27825
8797,3447,23318,27828
8798,2212,23317,27837
8799,2181,23320,27845
8800,360,23323,27850
8801,609,23325,27854
8802,2405,23328,27864
8803,3097,23326,27866
8804,3359,23333,27874
8805,1735,23332,27877
8806,1884,23335,27888
8807,4204,23334,27893
8808,2192,23340,27894
8809,2229,23338,27898
8810,3371,23343,27908
8811,994,23345,27911
8812,2654,23345,27915
8813,2570,23352,27917
8814,611,23347,27914
8815,2659,23345,27921
8816,1006,23346,27925
8817,-166,23353,27936
8818,231,23350,27935
8819,93,23356,27939
8820,1681,23355,27936
8821,2178,23357,27944
8822,1527,23361,27947
8823,2653,23355,27945
8824,2445,23365,27956
8825,3073,23362,27959
8826,3463,23366,27961
8827,1107,23367,27968
8828,1795,23370,27980
8829,-1040,23375,27976
8830,-2379,23374,27988
8831,-860,23379,27994
8832,-2954,23380,28000
8833,-1354,23385,28002
8834,-2192,23382,27998
8835,-4432,23373,27973
8836,-2273,23356,27939
8837,-4288,23337,27893
8838,-4118,23322,27852
8839,-3144,23311,27812
8840,-557,23297,27777
8841,-59,23288,27750
8842,-552,23282,27731
8843,-856,23273,27715
8844,-959,23272,27703
8845,-1646,23264,27704
8846,-2198,23270,27705
8847,-2871,23270,27710
8848,-3794,23276,27715
8849,-4091,23277,27725
8850,-4242,23287,27732
8851,-5183,23285,27748
8852,-5988,23282,27753
8853,-6212,23291,27754
8854,-4758,23290,27760
8855,-4336,23285,27761
8856,-4304,23292,27766
8857,-6025,23293,27772
8858,-4145,23288,27778
8859,-3540,23298,27780
8860,-4353,23298,27782
8861,-4704,23302,27797
8862,-5577,23305,27803
8863,-5666,23307,27802
8864,-4753,23312,27807
8865,-5732,23309,27801
8866,-4742,23300,27802
8867,-3828,23310,27796
8868,-4681,23302,27793
8869,-5306,23305,27789
8870,-5159,23297,27783
8871,-3297,23305,27784
8872,-2015,23299,27779
8873,-1167,23295,27777
8874,-264,23300,27785
8875,252,23305,27785
8876,1028,23304,27785
8877,1685,23303,27787
8878,1243,23306,27795
8879,1429,23311,27802
8880,120,23312,27798
8881,14,23308,27811
8882,-1666,23315,27822
8883,-504,23320,27820
8884,-193,23315,27829
8885,521,23323,27834
8886,1830,23324,27838
8887,3947,23326,27852
8888,-3769,23330,27854
8889,-3039,23333,27864
8890,-2100,23334,27872
8891,-873,23333,27877
8892,-1079,23345,27885
8893,-1965,23345,27887
8894,-2437,23338,27893
8895,-2935,23346,27902
8896,-2801,23344,27906
8897,-2761,23351,27912
8898,-1730,23351,27913
8899,-1474,23350,27917
8900,-926,23354,27922
8901,312,23357,27925
8902,355,23355,27926
8903,-588,23355,27930
8904,-557,23360,27935
8905,-59,23362,27939
8906,-552,23358,27942
8907,-856,23364,27946
8908,-959,23357,27947
8909,-1646,23364,27955
8910,-2198,23366,27960
8911,-2871,23365,27961
8912,-3794,23370,27968
8913,-4091,23369,27975
8914,-4242,23370,27971
8915,-5183,23372,27984
8916,-5988,23380,27988
8917,-6212,23378,27993
8918,-4758,23381,28000
8919,-4336,23387,28005
8920,-5342,23384,28013
8921,-5235,23387,28015
8922,-6297,23388,28007
8923,-6753,23377,27985
8924,-6363,23363,27952
8925,-6920,23342,27903
8926,-6135,23334,27860
8927,-6441,23314,27813
8928,-7345,23300,27782
8929,-7193,23288,27750
8930,-5620,23283,27733
8931,-6654,23281,27718
8932,-6164,23269,27711
8933,-6287,23271,27710
8934,-7737,23274,27703
8935,-5589,23276,27713
8936,1613,23277,27721
8937,1275,23279,27724
8938,1556,23288,27743
8939,1415,23289,27746
8940,3497,23289,27750
8941,3132,23296,27763
8942,1949,23301,27769
8943,3918,23296,27772
8944,4684,23294,27773
8945,4319,23295,27779
8946,3956,23304,27787
8947,3101,23302,27786
8948,4663,23305,27796
8949,5777,23310,27802
8950,6036,23313,27804
8951,6635,23313,27817
8952,3567,23317,27817
8953,2070,23315,27817
8954,2476,23313,27812
8955,2466,23310,27805
8956,3558,23309,27798
8957,4837,23308,27794
8958,4845,23304,27793
8959,6095,23299,27788
8960,6171,23307,27785
8961,5301,23299,27787
8962,6881,23301,27784
8963,6355,23303,27781
8964,5436,23304,27787
8965,5448,23304,27793
8966,4750,23304,27799
8967,3816,23307,27804
8968,4126,23311,27813
8969,4061,23311,27818
8970,2312,23312,27824
8971,3385,23319,27833
8972,4133,23320,27840
8973,4362,23324,27849
8974,3994,23328,27851
8975,3460,23335,27862
8976,4205,23334,27864
8977,5826,23338,27876
8978,6166,23338,27877
8979,5984,23346,27885
8980,5932,23350,27894
8981,5667,23348,27899
8982,5668,23350,27904
8983,6532,23354,27912
8984,125,23358,27915
8985,160,23358,27921
8986,1812,23360,27924
8987,-35,23363,27937
8988,-2115,23357,27932
8989,-2020,23358,27941
8990,-1870,23366,27948
8991,-3069,23361,27945
8992,-3327,23366,27951
8993,-4476,23371,27950
8994,-3468,23367,27956
8995,-3392,23369,27950
8996,-3064,23371,27968
8997,-3198,23371,27965
8998,-4006,23379,27967
8999,-2020,23371,27970
9000,-2531,23379,27980
9001,-1648,23380,27981
9002,-2038,23384,27988
9003,-2271,23387,27992
9004,-2100,23384,27996
9005,-2361,23389,28009
9006,-1905,23391,28014
9007,-2226,23388,28002
9008,-3866,23381,27996
9009,-3876,23374,27964
9010,-3683,23347,27913
9011,-4078,23335,27874
9012,-3979,23321,27827
9013,-4920,23306,27790
9014,-6395,23294,27760
9015,-5941,23286,27735
9016,-6322,23280,27719
9017,-6738,23272,27700
9018,-6990,23277,27701
9019,-7652,23273,27696
9020,-6852,23276,27700
9021,-5549,23275,27704
9022,-3924,23286,27720
9023,-2751,23289,27719
9024,-2024,23287,27738
9025,-1230,23291,27741
9026,-321,23295,27750
9027,359,23296,27752
9028,-417,23293,27762
9029,-425,23301,27765
9030,401,23298,27765
9031,1581,23301,27771
9032,4262,23302,27770
9033,3654,23300,27779
9034,5232,23308,27794
9035,7257,23310,27797
9036,2591,23318,27801
9037,4075,23310,27802
9038,6225,23316,27809
9039,4290,23310,27805
9040,3937,23307,27798
9041,4755,23308,27791
9042,3767,23303,27777
9043,2303,23295,27776
9044,-492,23297,27767
9045,695,23296,27755
9046,2115,23294,27760
9047,-462,23294,27753
9048,2452,23292,27757
9049,2892,23293,27759
9050,4575,23295,27760
9051,1788,23293,27764
9052,2165,23301,27769
9053,2578,23302,27769
9054,2186,23298,27782
9055,2539,23304,27788
9056,1399,23304,27786
9057,-334,23307,27798
9058,983,23309,27797
9059,187,23315,27802
9060,-4,23315,27807
9061,-173,23312,27809
9062,-2241,23313,27815
9063,-3617,23319,27820
9064,-3048,23325,27829
9065,-3029,23321,27838
9066,-4167,23330,27843
9067,-4304,23331,27853
9068,-4077,23338,27858
9069,-4999,23335,27866
9070,-5574,23336,27875
9071,-6518,23341,27880
9072,-4801,23343,27883
9073,-5776,23346,27887
9074,-6890,23345,27892
9075,-6786,23344,27892
9076,-6795,23345,27900
9077,-5881,23350,27901
9078,-6107,23349,27905
9079,-6247,23347,27906
9080,4925,23345,27900
9081,4473,23347,27908
9082,5232,23347,27901
9083,5896,23350,27900
9084,6752,23345,27902
9085,7032,23350,27904
9086,7278,23356,27905
9087,6385,23349,27914
9088,8576,23350,27917
9089,7733,23355,27917
9090,6892,23353,27914
9091,5698,23342,27908
9092,6399,23334,27880
9093,5551,23322,27833
9094,6642,23297,27790
9095,4056,23281,27750
9096,4262,23273,27713
9097,3654,23266,27688
9098,5232,23253,27652
9099,7257,23244,27641
9100,2591,23243,27624
9101,4075,23239,27617
9102,6225,23238,27620
9103,4290,23241,27617
9104,3937,23243,27625
9105,4755,23247,27632
9106,3767,23252,27647
9107,2303,23257,27656
9108,-492,23260,27666
9109,695,23261,27669
9110,2115,23265,27679
9111,-462,23268,27683
9112,1423,23270,27688
9113,2862,23270,27689
9114,2059,23272,27704
9115,1710,23282,27709
